Datetime,Close,High,Low,Open,Volume
2025-12-02 14:30:00+00:00,284.57000732421875,285.3089904785156,282.6300964355469,283.0,7878173
2025-12-02 15:30:00+00:00,285.5400085449219,287.3999938964844,284.1499938964844,284.5400085449219,6214915
2025-12-02 16:30:00+00:00,285.8699951171875,285.9999084472656,284.8299865722656,285.5400085449219,2847056
2025-12-02 17:30:00+00:00,285.2149963378906,286.3399963378906,284.94000244140625,285.8800048828125,2725658
2025-12-02 18:30:00+00:00,285.625,286.1300048828125,285.0150146484375,285.20001220703125,2146948
2025-12-02 19:30:00+00:00,286.239990234375,286.82000732421875,285.5801086425781,285.6000061035156,2898388
2025-12-02 20:30:00+00:00,286.2300109863281,286.6099853515625,285.7099914550781,286.239990234375,3132652
2025-12-03 14:30:00+00:00,287.34051513671875,288.6099853515625,285.8999938964844,286.20001220703125,6627228
2025-12-03 15:30:00+00:00,286.4100036621094,287.5899963378906,285.75,287.32000732421875,3581593
2025-12-03 16:30:00+00:00,286.385009765625,286.82000732421875,285.5,286.4200134277344,2126959
2025-12-03 17:30:00+00:00,285.6792907714844,286.44000244140625,285.3399963378906,286.3500061035156,2127386
2025-12-03 18:30:00+00:00,285.2099914550781,285.94000244140625,284.8843078613281,285.67999267578125,1618603
2025-12-03 19:30:00+00:00,284.55499267578125,285.2499084472656,284.2749938964844,285.2300109863281,11158331
2025-12-03 20:30:00+00:00,284.1499938964844,284.70001220703125,283.5400085449219,284.54998779296875,0
2025-12-04 14:30:00+00:00,281.2250061035156,284.7300109863281,280.2699890136719,284.1099853515625,6410843
2025-12-04 15:30:00+00:00,280.2799987792969,281.6000061035156,279.80999755859375,281.2099914550781,2986361
2025-12-04 16:30:00+00:00,280.114990234375,280.9335021972656,279.93780517578125,280.2850036621094,2285394
2025-12-04 17:30:00+00:00,280.0050048828125,280.4866943359375,279.6400146484375,280.1300048828125,1806229
2025-12-04 18:30:00+00:00,278.8599853515625,280.1000061035156,278.5899963378906,279.989990234375,2574486
2025-12-04 19:30:00+00:00,280.125,280.7300109863281,278.82000732421875,278.8599853515625,2807996
2025-12-04 20:30:00+00:00,280.6499938964844,280.69000244140625,279.5799865722656,280.1199951171875,3165508
2025-12-05 14:30:00+00:00,280.4551086425781,281.1400146484375,279.2699890136719,280.5400085449219,4393145
2025-12-05 15:30:00+00:00,279.2950134277344,280.9800109863281,279.2900085449219,280.4599914550781,3579247
2025-12-05 16:30:00+00:00,278.31500244140625,279.3399963378906,278.114990234375,279.29998779296875,2319755
2025-12-05 17:30:00+00:00,279.44000244140625,279.4801025390625,278.04998779296875,278.31500244140625,1693305
2025-12-05 18:30:00+00:00,279.2337951660156,279.57000732421875,278.5849914550781,279.4800109863281,1553832
